id,date,category,revenue,cost,units_sold,profit,cleaned_at
1261,2026-06-08,Home & Kitchen,1200.23,689.85,14,510.38,2026-07-14 18:41:12
1262,2026-06-08,Home & Kitchen,1585.97,924.66,20,661.3100000000001,2026-07-14 18:41:12
1263,2026-06-08,Sports,1269.06,706.45,10,562.6099999999999,2026-07-14 18:41:12
1264,2026-06-08,Sports,1678.81,901.34,15,777.4699999999999,2026-07-14 18:41:12
1265,2026-06-08,Sports,2152.78,1241.2,18,911.5800000000002,2026-07-14 18:41:12
1266,2026-06-09,Books,237.07,151.29,13,85.78,2026-07-14 18:41:12
1267,2026-06-09,Books,294.38,187.26,14,107.12,2026-07-14 18:41:12
1268,2026-06-09,Clothing,223.85,112.25,5,111.6,2026-07-14 18:41:12
1269,2026-06-09,Electronics,2299.0,1169.76,10,1129.24,2026-07-14 18:41:12
1270,2026-06-09,Electronics,3534.0,2462.51,13,1071.4899999999998,2026-07-14 18:41:12
1271,2026-06-09,Electronics,3812.18,2548.19,14,1263.9899999999998,2026-07-14 18:41:12
1272,2026-06-09,Electronics,2016.51,1268.62,8,747.8900000000001,2026-07-14 18:41:12
1273,2026-06-09,Home & Kitchen,1117.79,773.46,13,344.3299999999999,2026-07-14 18:41:12
1274,2026-06-09,Home & Kitchen,1546.31,934.11,18,612.1999999999999,2026-07-14 18:41:12
1275,2026-06-09,Home & Kitchen,1627.21,1032.43,20,594.78,2026-07-14 18:41:12
1276,2026-06-09,Sports,1636.91,1122.28,15,514.6300000000001,2026-07-14 18:41:12
1277,2026-06-10,Books,215.57,125.45,11,90.11999999999999,2026-07-14 18:41:12
1278,2026-06-10,Books,439.08,223.18,20,215.89999999999998,2026-07-14 18:41:12
1279,2026-06-10,Clothing,499.94,346.27,11,153.67000000000002,2026-07-14 18:41:12
1280,2026-06-10,Clothing,699.63,389.08,17,310.55,2026-07-14 18:41:12
1281,2026-06-10,Clothing,93.2,56.79,2,36.410000000000004,2026-07-14 18:41:12
1282,2026-06-10,Electronics,2641.21,1844.89,10,796.3199999999999,2026-07-14 18:41:12
1283,2026-06-10,Electronics,2834.14,1745.61,11,1088.53,2026-07-14 18:41:12
1284,2026-06-10,Electronics,4370.55,2544.35,17,1826.2000000000003,2026-07-14 18:41:12
1285,2026-06-10,Home & Kitchen,180.56,100.13,2,80.43,2026-07-14 18:41:12
1286,2026-06-10,Sports,1805.77,1202.87,14,602.9000000000001,2026-07-14 18:41:12
1287,2026-06-10,Sports,2017.23,1029.18,18,988.05,2026-07-14 18:41:12
1288,2026-06-11,Books,145.89,91.41,8,54.47999999999999,2026-07-14 18:41:12
1289,2026-06-11,Clothing,178.55,113.41,4,65.14000000000001,2026-07-14 18:41:12
1290,2026-06-11,Electronics,1942.18,1231.04,8,711.1400000000001,2026-07-14 18:41:12
1291,2026-06-11,Home & Kitchen,90.65,59.9,1,30.750000000000007,2026-07-14 18:41:12
1292,2026-06-11,Home & Kitchen,1254.19,716.85,15,537.34,2026-07-14 18:41:12
1293,2026-06-11,Home & Kitchen,1587.79,797.41,17,790.38,2026-07-14 18:41:12
1294,2026-06-11,Sports,1816.77,1268.66,14,548.1099999999999,2026-07-14 18:41:12
1295,2026-06-11,Sports,2188.62,1397.24,20,791.3799999999999,2026-07-14 18:41:12
1296,2026-06-12,Clothing,426.94,269.48,10,157.45999999999998,2026-07-14 18:41:12
1297,2026-06-12,Electronics,1832.26,1139.71,7,692.55,2026-07-14 18:41:12
1298,2026-06-12,Home & Kitchen,1183.58,602.04,14,581.54,2026-07-14 18:41:12
1299,2026-06-12,Home & Kitchen,1445.73,742.86,18,702.87,2026-07-14 18:41:12
1300,2026-06-12,Home & Kitchen,656.96,426.33,8,230.63000000000005,2026-07-14 18:41:12
1301,2026-06-12,Sports,111.2,61.41,1,49.790000000000006,2026-07-14 18:41:12
1302,2026-06-12,Sports,2080.51,1254.01,17,826.5000000000002,2026-07-14 18:41:12
1303,2026-06-13,Books,333.03,183.41,18,149.61999999999998,2026-07-14 18:41:12
1304,2026-06-13,Clothing,458.23,281.71,11,176.52000000000004,2026-07-14 18:41:12
1305,2026-06-13,Clothing,88.48,60.31,2,28.17,2026-07-14 18:41:12
1306,2026-06-13,Electronics,2492.01,1602.07,11,889.9400000000003,2026-07-14 18:41:12
1307,2026-06-13,Sports,881.53,496.95,8,384.58,2026-07-14 18:41:12
1308,2026-06-14,Books,235.17,158.11,13,77.05999999999997,2026-07-14 18:41:12
1309,2026-06-14,Clothing,809.48,467.03,17,342.45000000000005,2026-07-14 18:41:12
1310,2026-06-14,Home & Kitchen,838.04,544.7,10,293.3399999999999,2026-07-14 18:41:12
1311,2026-06-14,Home & Kitchen,1120.94,601.0,13,519.94,2026-07-14 18:41:12
1312,2026-06-14,Home & Kitchen,183.28,113.52,2,69.76,2026-07-14 18:41:12
1313,2026-06-15,Electronics,3440.84,1838.67,15,1602.17,2026-07-14 18:41:12
1314,2026-06-15,Electronics,4768.79,3274.02,18,1494.77,2026-07-14 18:41:12
1315,2026-06-15,Electronics,1269.74,638.58,5,631.16,2026-07-14 18:41:12
1316,2026-06-15,Sports,1592.71,919.77,13,672.94,2026-07-14 18:41:12
1317,2026-06-15,Sports,2198.01,1286.5,18,911.5100000000002,2026-07-14 18:41:12
1318,2026-06-16,Books,192.5,112.06,10,80.44,2026-07-14 18:41:12
1319,2026-06-16,Books,293.21,158.83,14,134.37999999999997,2026-07-14 18:41:12
1320,2026-06-16,Books,309.7,166.15,17,143.54999999999998,2026-07-14 18:41:12
1321,2026-06-16,Books,43.09,28.58,2,14.510000000000005,2026-07-14 18:41:12
1322,2026-06-16,Books,132.69,86.46,7,46.230000000000004,2026-07-14 18:41:12
1323,2026-06-16,Electronics,2826.17,1593.81,11,1232.3600000000001,2026-07-14 18:41:12
1324,2026-06-16,Electronics,4756.19,2587.99,20,2168.2,2026-07-14 18:41:12
1325,2026-06-16,Home & Kitchen,1190.34,704.33,13,486.0099999999999,2026-07-14 18:41:12
1326,2026-06-16,Sports,1116.33,592.08,10,524.2499999999999,2026-07-14 18:41:12
1327,2026-06-16,Sports,1172.63,674.02,10,498.6100000000001,2026-07-14 18:41:12
1328,2026-06-16,Sports,1800.66,1080.42,14,720.24,2026-07-14 18:41:12
1329,2026-06-17,Books,132.5,76.99,7,55.510000000000005,2026-07-14 18:41:12
1330,2026-06-17,Electronics,1323.76,747.59,5,576.17,2026-07-14 18:41:12
1331,2026-06-17,Home & Kitchen,1106.04,598.72,14,507.31999999999994,2026-07-14 18:41:12
1332,2026-06-17,Home & Kitchen,1597.53,1049.06,20,548.47,2026-07-14 18:41:12
1333,2026-06-17,Sports,1705.22,923.14,14,782.08,2026-07-14 18:41:12
1334,2026-06-18,Clothing,481.8,272.52,10,209.28000000000003,2026-07-14 18:41:12
1335,2026-06-18,Electronics,5145.73,3098.32,20,2047.4099999999994,2026-07-14 18:41:12
1336,2026-06-18,Electronics,1091.26,627.84,4,463.41999999999996,2026-07-14 18:41:12
1337,2026-06-18,Home & Kitchen,77.56,46.32,1,31.240000000000002,2026-07-14 18:41:12
1338,2026-06-18,Home & Kitchen,856.91,531.28,11,325.63,2026-07-14 18:41:12
1339,2026-06-18,Home & Kitchen,1200.93,822.93,14,378.0000000000001,2026-07-14 18:41:12
1340,2026-06-18,Home & Kitchen,1252.99,663.26,14,589.73,2026-07-14 18:41:12
1341,2026-06-19,Books,186.73,124.6,10,62.129999999999995,2026-07-14 18:41:12
1342,2026-06-19,Books,85.97,45.89,4,40.08,2026-07-14 18:41:12
1343,2026-06-19,Clothing,811.27,545.4,17,265.87,2026-07-14 18:41:12
1344,2026-06-19,Home & Kitchen,84.58,56.65,1,27.93,2026-07-14 18:41:12
1345,2026-06-19,Home & Kitchen,787.39,504.72,10,282.66999999999996,2026-07-14 18:41:12
1346,2026-06-19,Home & Kitchen,1004.42,560.35,11,444.06999999999994,2026-07-14 18:41:12
1347,2026-06-19,Home & Kitchen,1091.05,694.49,14,396.55999999999995,2026-07-14 18:41:12
1348,2026-06-20,Books,204.48,114.77,10,89.71,2026-07-14 18:41:12
1349,2026-06-20,Clothing,856.02,518.33,20,337.68999999999994,2026-07-14 18:41:12
1350,2026-06-20,Clothing,349.19,234.83,8,114.35999999999999,2026-07-14 18:41:12
1351,2026-06-20,Electronics,490.18,301.74,2,188.44,2026-07-14 18:41:12
1352,2026-06-20,Home & Kitchen,84.34,56.15,1,28.190000000000005,2026-07-14 18:41:12
1353,2026-06-20,Home & Kitchen,1850.3,1035.53,20,814.77,2026-07-14 18:41:12
1354,2026-06-20,Home & Kitchen,461.88,268.1,5,193.77999999999997,2026-07-14 18:41:12
1355,2026-06-20,Sports,2100.81,1419.84,18,680.97,2026-07-14 18:41:12
1356,2026-06-20,Sports,2597.53,1413.84,20,1183.6900000000003,2026-07-14 18:41:12
1357,2026-06-21,Clothing,44.56,30.03,1,14.530000000000001,2026-07-14 18:41:12
1358,2026-06-21,Clothing,88.93,60.12,2,28.81000000000001,2026-07-14 18:41:12
1359,2026-06-21,Clothing,225.58,127.27,5,98.31000000000002,2026-07-14 18:41:12
1360,2026-06-21,Electronics,2672.83,1475.19,10,1197.6399999999999,2026-07-14 18:41:12
1361,2026-06-21,Electronics,3718.52,2050.13,15,1668.3899999999999,2026-07-14 18:41:12
1362,2026-06-21,Home & Kitchen,1120.64,667.61,13,453.0300000000001,2026-07-14 18:41:12
1363,2026-06-21,Home & Kitchen,633.11,398.7,7,234.41000000000003,2026-07-14 18:41:12
1364,2026-06-21,Sports,1447.17,1008.02,13,439.1500000000001,2026-07-14 18:41:12
1365,2026-06-21,Sports,590.66,388.07,5,202.58999999999997,2026-07-14 18:41:12
1366,2026-06-22,Clothing,472.76,305.67,10,167.08999999999997,2026-07-14 18:41:12
1367,2026-06-22,Clothing,614.18,419.83,13,194.34999999999997,2026-07-14 18:41:12
1368,2026-06-22,Electronics,2644.24,1450.19,11,1194.0499999999997,2026-07-14 18:41:12
1369,2026-06-22,Electronics,450.02,307.36,2,142.65999999999997,2026-07-14 18:41:12
1370,2026-06-22,Electronics,522.28,285.36,2,236.91999999999996,2026-07-14 18:41:12
1371,2026-06-22,Home & Kitchen,1337.23,858.77,15,478.46000000000004,2026-07-14 18:41:12
1372,2026-06-23,Clothing,48.48,28.11,1,20.369999999999997,2026-07-14 18:41:12
1373,2026-06-23,Clothing,472.52,262.2,10,210.32,2026-07-14 18:41:12
1374,2026-06-23,Clothing,637.87,354.58,14,283.29,2026-07-14 18:41:12
1375,2026-06-23,Clothing,643.56,390.6,15,252.95999999999992,2026-07-14 18:41:12
1376,2026-06-23,Clothing,89.29,62.3,2,26.99000000000001,2026-07-14 18:41:12
1377,2026-06-23,Electronics,3619.41,2500.32,15,1119.0899999999997,2026-07-14 18:41:12
1378,2026-06-23,Electronics,4123.05,2434.42,18,1688.63,2026-07-14 18:41:12
1379,2026-06-23,Electronics,536.6,269.36,2,267.24,2026-07-14 18:41:12
1380,2026-06-23,Electronics,1815.28,1203.56,7,611.72,2026-07-14 18:41:12
1381,2026-06-23,Home & Kitchen,657.88,437.82,8,220.06,2026-07-14 18:41:12
1382,2026-06-24,Books,399.44,226.1,20,173.34,2026-07-14 18:41:12
1383,2026-06-24,Clothing,43.33,27.51,1,15.819999999999997,2026-07-14 18:41:12
1384,2026-06-24,Clothing,49.08,25.13,1,23.95,2026-07-14 18:41:12
1385,2026-06-24,Clothing,189.39,96.31,4,93.07999999999998,2026-07-14 18:41:12
1386,2026-06-24,Electronics,3928.41,2073.42,15,1854.9899999999998,2026-07-14 18:41:12
1387,2026-06-24,Electronics,1896.47,1036.83,8,859.6400000000001,2026-07-14 18:41:12
1388,2026-06-24,Home & Kitchen,894.53,505.64,11,388.89,2026-07-14 18:41:12
1389,2026-06-24,Home & Kitchen,1658.13,1119.54,20,538.5900000000001,2026-07-14 18:41:12
1390,2026-06-24,Home & Kitchen,687.55,383.84,8,303.71,2026-07-14 18:41:12
1391,2026-06-24,Sports,1995.26,1066.22,18,929.04,2026-07-14 18:41:12
1392,2026-06-25,Books,18.62,11.35,1,7.270000000000001,2026-07-14 18:41:12
1393,2026-06-25,Books,39.02,22.58,2,16.440000000000005,2026-07-14 18:41:12
1394,2026-06-25,Electronics,4041.14,2181.58,15,1859.56,2026-07-14 18:41:12
1395,2026-06-25,Electronics,1358.7,926.42,5,432.2800000000001,2026-07-14 18:41:12
1396,2026-06-25,Home & Kitchen,158.7,89.2,2,69.49999999999999,2026-07-14 18:41:12
1397,2026-06-25,Sports,2160.95,1400.07,17,760.8799999999999,2026-07-14 18:41:12
1398,2026-06-25,Sports,866.54,521.97,8,344.56999999999994,2026-07-14 18:41:12
1399,2026-06-26,Clothing,40.89,21.91,1,18.98,2026-07-14 18:41:12
1400,2026-06-26,Clothing,45.07,28.13,1,16.94,2026-07-14 18:41:12
1401,2026-06-26,Clothing,479.23,305.63,10,173.60000000000002,2026-07-14 18:41:12
1402,2026-06-26,Clothing,883.82,610.48,18,273.34000000000003,2026-07-14 18:41:12
1403,2026-06-26,Electronics,253.09,160.53,1,92.56,2026-07-14 18:41:12
1404,2026-06-26,Home & Kitchen,1150.52,691.16,13,459.36,2026-07-14 18:41:12
1405,2026-06-26,Home & Kitchen,1219.85,807.12,14,412.7299999999999,2026-07-14 18:41:12
1406,2026-06-26,Home & Kitchen,160.5,86.22,2,74.28,2026-07-14 18:41:12
1407,2026-06-26,Sports,1770.04,1107.54,14,662.5,2026-07-14 18:41:12
1408,2026-06-26,Sports,237.61,144.04,2,93.57000000000002,2026-07-14 18:41:12
1409,2026-06-27,Books,19.7,13.66,1,6.039999999999999,2026-07-14 18:41:12
1410,2026-06-27,Books,146.31,90.0,8,56.31,2026-07-14 18:41:12
1411,2026-06-27,Clothing,442.18,238.72,10,203.46,2026-07-14 18:41:12
1412,2026-06-27,Clothing,185.14,114.82,4,70.32,2026-07-14 18:41:12
1413,2026-06-27,Electronics,236.58,158.46,1,78.12,2026-07-14 18:41:12
1414,2026-06-27,Electronics,5324.0,2879.31,20,2444.69,2026-07-14 18:41:12
1415,2026-06-27,Home & Kitchen,1243.62,711.45,14,532.1699999999998,2026-07-14 18:41:12
1416,2026-06-27,Sports,902.81,549.9,8,352.90999999999997,2026-07-14 18:41:12
1417,2026-06-28,Books,424.99,241.64,20,183.35000000000002,2026-07-14 18:41:12
1418,2026-06-28,Clothing,639.93,376.76,15,263.16999999999996,2026-07-14 18:41:12
1419,2026-06-28,Clothing,243.74,137.85,5,105.89000000000001,2026-07-14 18:41:12
1420,2026-06-28,Electronics,1774.64,1093.73,7,680.9100000000001,2026-07-14 18:41:12
1421,2026-06-28,Sports,1209.37,816.72,11,392.64999999999986,2026-07-14 18:41:12
1422,2026-06-29,Books,224.29,151.66,11,72.63,2026-07-14 18:41:12
1423,2026-06-29,Electronics,3389.49,2346.58,14,1042.9099999999999,2026-07-14 18:41:12
1424,2026-06-29,Electronics,4281.36,2538.88,18,1742.4799999999996,2026-07-14 18:41:12
1425,2026-06-29,Electronics,4354.94,3006.7,18,1348.2399999999998,2026-07-14 18:41:12
1426,2026-06-29,Sports,1258.54,860.64,10,397.9,2026-07-14 18:41:12
1427,2026-06-30,Books,235.18,136.17,11,99.01000000000002,2026-07-14 18:41:12
1428,2026-06-30,Books,108.82,67.97,5,40.849999999999994,2026-07-14 18:41:12
1429,2026-06-30,Electronics,3186.22,2022.46,13,1163.7599999999998,2026-07-14 18:41:12
1430,2026-06-30,Electronics,4472.85,2962.64,17,1510.2100000000005,2026-07-14 18:41:12
1431,2026-06-30,Home & Kitchen,1350.56,900.27,15,450.28999999999996,2026-07-14 18:41:12
1432,2026-06-30,Sports,465.76,317.61,4,148.14999999999998,2026-07-14 18:41:12
